# Metrics for banking-message-producer
# Job: banking-message-producer
# Category: messaging
# Exported at: 2025-07-02T11:09:54.013507
# Total metrics: 134
# Unique metric types: 15

## banking_active_publishers
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="0.01",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="0.025",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="0.05",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="0.075",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="0.1",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="0.25",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="0.5",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="0.75",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="1.0",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="2.5",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="5.0",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="7.5",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="10.0",method="GET",path="/health",status="200"} 1
message_producer_http_request_duration_seconds_bucket{instance="banking-message-producer:5007",job="banking-message-producer",le="+Inf",method="GET",path="/health",status="200"} 1

## message_producer_http_request_duration_seconds_count
message_producer_http_request_duration_seconds_count{instance="banking-message-producer:5007",job="banking-message-producer",method="GET",path="/health",status="200"} 1

## message_producer_http_request_duration_seconds_sum
message_producer_http_request_duration_seconds_sum{instance="banking-message-producer:5007",job="banking-message-producer",method="GET",path="/health",status="200"} 0.0006503749999637876

## message_producer_http_request_total
message_producer_http_request_total{instance="banking-message-producer:5007",job="banking-message-producer",method="GET",status="200"} 1

## scrape_duration_seconds
scrape_duration_seconds{instance="banking-message-producer:5007",job="banking-message-producer"} 0.012221625

## scrape_samples_post_metric_relabeling
scrape_samples_post_metric_relabeling{instance="banking-message-producer:5007",job="banking-message-producer"} 129

## scrape_samples_scraped
scrape_samples_scraped{instance="banking-message-producer:5007",job="banking-message-producer"} 129

## scrape_series_added
scrape_series_added{instance="banking-message-producer:5007",job="banking-message-producer"} 0

## up
up{instance="banking-message-producer:5007",job="banking-message-producer"} 1

