# Metrics for banking-message-consumer
# Job: banking-message-consumer
# Category: messaging
# Exported at: 2025-07-02T11:09:54.013355
# Total metrics: 152
# Unique metric types: 17

## banking_active_consumers
banking_unprocessed_messages{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",pid="1",queue_topic="auth_token_q"} 0
banking_unprocessed_messages{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",pid="1",queue_topic="transaction_processing_q"} 0
banking_unprocessed_messages{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",pid="1",queue_topic="notification_dispatch_q"} 0
banking_unprocessed_messages{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",pid="1",queue_topic="fraud_check_q"} 0
banking_unprocessed_messages{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",pid="1",queue_topic="core_banking_updates_q"} 0

## message_consumer_exporter_info
message_consumer_exporter_info{instance="banking-message-consumer:5008",job="banking-message-consumer",version="0.21.0"} 1

## message_consumer_http_request_duration_seconds_bucket
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.005",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.01",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.025",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.05",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.075",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.1",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.25",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.5",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.75",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="1.0",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="2.5",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="5.0",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="7.5",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="10.0",method="GET",path="/health",status="200"} 1
message_consumer_http_request_duration_seconds_bucket{instance="banking-message-consumer:5008",job="banking-message-consumer",le="+Inf",method="GET",path="/health",status="200"} 1

## message_consumer_http_request_duration_seconds_count
message_consumer_http_request_duration_seconds_count{instance="banking-message-consumer:5008",job="banking-message-consumer",method="GET",path="/health",status="200"} 1

## message_consumer_http_request_duration_seconds_sum
message_consumer_http_request_duration_seconds_sum{instance="banking-message-consumer:5008",job="banking-message-consumer",method="GET",path="/health",status="200"} 0.0007904169999619626

## message_consumer_http_request_total
message_consumer_http_request_total{instance="banking-message-consumer:5008",job="banking-message-consumer",method="GET",status="200"} 1

## scrape_duration_seconds
scrape_duration_seconds{instance="banking-message-consumer:5008",job="banking-message-consumer"} 0.0290795

## scrape_samples_post_metric_relabeling
scrape_samples_post_metric_relabeling{instance="banking-message-consumer:5008",job="banking-message-consumer"} 147

## scrape_samples_scraped
scrape_samples_scraped{instance="banking-message-consumer:5008",job="banking-message-consumer"} 147

## scrape_series_added
scrape_series_added{instance="banking-message-consumer:5008",job="banking-message-consumer"} 0

## up
up{instance="banking-message-consumer:5008",job="banking-message-consumer"} 1

